license_plate,fuelEfficiency,id,vehicleType,observationDateTime,[]
UP65FT7962,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:01+05:30,
UP65FT7965,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,QRT,2022-02-04T23:15:01+05:30,
UP65FT7966,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Hopper,2022-02-04T23:15:01+05:30,
UP65GT9518,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65GT9521,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65GT9522,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65GT9534,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65GT9535,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65GT9536,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65GT9537,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65GT9538,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65GT9658,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:02+05:30,
UP65HT0321,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65HT0322,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65HT0323,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65HT0324,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:02+05:30,
UP65HT3950,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:02+05:30,
UP65HT5228,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:03+05:30,
UP65HT5229,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:03+05:30,
UP65HT5230,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:03+05:30,
UP65JT 7302,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7306,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7308,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7312,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7276,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7281,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7284,,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7286,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7289,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7290,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7291,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7293,,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7305,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7309,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7311,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7316,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7319,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65JT7322,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65JT8252 ,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65JT9927,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT 0409,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-04T23:15:04+05:30,
UP65KT0410,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP-65-KT-0412,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-04T23:15:04+05:30,
UP65KT0482,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0484,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0486,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0512,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0514,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0516,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0518,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65HT3951,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:02+05:30,
UP65HT3952,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:02+05:30,
UP65HT3953,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:03+05:30,
UP65HT3954,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:03+05:30,
UP65HT3956,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:03+05:30,
UP65HT4989,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Pashu Bandi,2022-02-04T23:15:03+05:30,
UP65HT4990,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Pashu Bandi,2022-02-04T23:15:03+05:30,
UP65HT4991,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Pashu Bandi,2022-02-04T23:15:03+05:30,
UP65HT4992,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Pashu Bandi,2022-02-04T23:15:03+05:30,
UP65HT5227,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-04T23:15:03+05:30,
UP65JT 7275,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7279,,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7287,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7292,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7295,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7296,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7314,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT 7321,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7274,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7278,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7280,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7283,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7288,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7297,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7298,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7307,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7310,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7313 ,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7318,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:03+05:30,
UP65JT7320,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65JT7323,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65JT8253,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65JT9928,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0408,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0411,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-04T23:15:04+05:30,
UP65KT0413,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-04T23:15:04+05:30,
UP65KT0483,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0485,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0487,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0513,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0515,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0517,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0519,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0521,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0523,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0525,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0636,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0638,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0646,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0520,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0522,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0524,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0635,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0637,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0641,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0648,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0650,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0652,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0654,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0656,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0649,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0651,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0653,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0655,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0657,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:04+05:30,
UP65KT0658,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:05+05:30,
UP65KT0660,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:05+05:30,
UP65KT0727,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:05+05:30,
UP65KT0729,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:05+05:30,
UP65KT0731,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-04T23:15:05+05:30,
